empty_arena,constant_1,avg_td_dif,avg_sub_att_dif,sig_str_dif,age_dif,reach_dif,height_dif,sub_dif,ko_dif,total_title_bout_dif,total_round_dif,loss_dif,win_dif,longest_win_streak_dif,win_streak_dif,lose_streak_dif,td_landed_dif,rev_bout,pass_bout,sub_attempts_bout,td_pct_bout,td_attempted_bout,td_landed_bout,tot_str_attempted_bout,tot_str_landed_bout,sig_str_pct_bout,sig_str_attempted_bout,sig_str_landed_bout,kd_bout,age,weight_lbs,reach_cms,height_cms,stance,wins,win_by_tko_doctor_stoppage,win_by_submission,win_by_ko/tko,win_by_decision_unanimous,win_by_decision_split,win_by_decision_majority,total_title_bouts,total_rounds_fought,losses,longest_win_streak,avg_td_pct,avg_td_landed,avg_sub_att,avg_sig_str_pct,avg_sig_str_landed,draw,current_win_streak,current_lose_streak,ev,odds,fighter,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,winner,title_bout,weight_class,gender,no_of_rounds,win_dum,tter_rank,win_prob,status
0.0,1.0,-0.098901099,-0.076923077,-15.6043956,-4.0,7.62,0.0,0.0,-6.0,-4.0,-21.0,-1.0,-7.0,-7.0,1.0,0.0,-0.09890109899999994,0.0,0.0,0.0,0.0,1.0,0.0,43.0,32.0,0.74,43.0,32.0,1.0,35.0,265.0,203.2,193.04,Orthodox,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,13.0,3.0,2.0,0.214285714,0.28571428600000004,0.0,0.7585714290000001,38.85714286,0.0,2.0,0.0,195.0,195.0,Alistair Overeem,KO/TKO,Punches,2.0,4:43,583.0,Blue,False,Heavyweight,MALE,3.0,1,Red,33.89830508474576,underdog
0.0,1.0,0.7857142859999999,-1.071428571,-0.21428572,-1.0,-2.54,0.0,-6.0,2.0,0.0,-11.0,5.0,-2.0,2.0,0.0,0.0,0.7857142859999999,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.31,16.0,5.0,0.0,27.0,145.0,185.42,177.8,Orthodox,6.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,16.0,1.0,6.0,0.471428571,1.857142857,0.28571428600000004,0.327142857,23.71428571,0.0,0.0,1.0,60.60606061,-165.0,Myles Jury,SUB,Guillotine Choke,1.0,3:05,185.0,Red,False,Featherweight,MALE,3.0,0,Red,62.264150943396224,favorite
0.0,1.0,-0.411184211,0.174342105,2.70394737,-4.0,-5.08,-5.08,1.0,2.0,0.0,9.0,-1.0,2.0,1.0,0.0,0.0,-0.4111842109999999,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,0.59,27.0,16.0,1.0,36.0,185.0,187.96,182.88,Orthodox,11.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0,40.0,8.0,4.0,0.471052632,1.526315789,0.736842105,0.515263158,24.57894737,0.0,0.0,2.0,350.0,350.0,Nate Marquardt,KO/TKO,Punch,2.0,0:28,328.0,Blue,False,Middleweight,MALE,3.0,1,Red,22.22222222222222,underdog
0.0,1.0,1.166666667,1.333333334,-2.5,-2.0,-2.54,2.54,0.0,-1.0,0.0,7.0,-3.0,0.0,-2.0,-3.0,-1.0,1.1666666669999999,1.0,5.0,1.0,0.5,4.0,2.0,97.0,80.0,0.73,53.0,39.0,0.0,29.0,185.0,198.12,193.04,Switch,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.38333333299999994,1.5,1.6666666669999999,0.49,17.16666667,0.0,0.0,1.0,180.0,180.0,Tamdan McCrory,SUB,Triangle Choke,3.0,4:10,850.0,Blue,False,Middleweight,MALE,3.0,1,neither,35.714285714285715,underdog
0.0,1.0,0.0,1.0,25.0,9.0,12.7,2.54,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,12.0,0.46,26.0,12.0,0.0,24.0,170.0,190.5,180.34,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.49,28.0,0.0,0.0,1.0,76.92307692,-130.0,Vicente Luque,SUB,Anaconda Choke,1.0,2:13,133.0,Blue,False,Welterweight,MALE,3.0,1,neither,56.52173913043478,favorite
0.0,1.0,-0.880952381,-0.428571429,-25.97619047,2.0,10.16,5.08,0.0,3.0,-6.0,-20.0,0.0,-1.0,-1.0,-1.0,0.0,-0.8809523810000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.83,6.0,5.0,1.0,27.0,155.0,187.96,175.26,Southpaw,6.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,10.0,0.0,6.0,0.3,0.833333333,0.0,0.44,35.16666667,0.0,6.0,0.0,95.23809524,-105.0,Conor McGregor,KO/TKO,Punch,1.0,0:13,13.0,Blue,True,Featherweight,MALE,5.0,1,Red,51.21951219512195,favorite
0.0,1.0,-2.133333333,0.222222222,-19.0,0.0,-2.54,2.54,1.0,-3.0,-4.0,-13.0,-1.0,-5.0,-5.0,-5.0,0.0,-2.133333333,0.0,5.0,1.0,0.5,4.0,2.0,229.0,161.0,0.65,191.0,126.0,0.0,31.0,185.0,195.58,190.5,Southpaw,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,0.2,0.2,1.0,0.606,13.0,0.0,4.0,0.0,130.0,130.0,Luke Rockhold,KO/TKO,Punches,4.0,3:12,1092.0,Blue,True,Middleweight,MALE,5.0,1,Red,43.47826086956522,underdog
0.0,1.0,1.333333333,-0.666666667,-7.66666667,-3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.3333333330000001,0.0,1.0,0.0,0.5,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,27.0,170.0,182.88,180.34,Orthodox,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.536666667,3.0,0.333333333,0.5033333329999999,20.0,0.0,3.0,0.0,80.0,-125.0,Colby Covington,SUB,Guillotine Choke,1.0,1:26,86.0,Red,False,Welterweight,MALE,3.0,0,neither,55.55555555555556,favorite
0.0,1.0,1.8,0.7,22.6,12.0,5.08,-7.62,-1.0,0.0,-1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,0.21,46.0,10.0,0.0,23.0,170.0,195.58,175.26,Orthodox,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,13.0,1.0,4.0,0.43799999999999994,2.8,1.2,0.38,46.6,0.0,4.0,0.0,15.38461538,-650.0,Kevin Lee,KO/TKO,Punches,1.0,3:26,206.0,Red,False,Lightweight,MALE,3.0,0,neither,86.66666666666667,favorite
0.0,1.0,0.0,-1.333333333,-16.16666667,3.0,-2.54,-5.08,-1.0,-1.0,0.0,-11.0,2.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.66,27.0,18.0,1.0,27.0,155.0,180.34,172.72,Orthodox,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.43,18.0,0.0,1.0,0.0,27.77777778,-360.0,Magomed Mustafaev,KO/TKO,Knee,1.0,1:54,114.0,Blue,False,Lightweight,MALE,3.0,1,neither,78.26086956521739,favorite
0.0,1.0,-1.207070707,-0.262626262,-35.13131313,4.0,-5.08,0.0,-2.0,2.0,-4.0,-44.0,2.0,-5.0,0.0,-4.0,-1.0,-1.2070707070000002,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.29,17.0,5.0,0.0,30.0,145.0,167.64,167.64,Orthodox,8.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,24.0,3.0,5.0,0.308181818,2.1818181819999998,0.181818182,0.6,30.09090909,0.0,0.0,1.0,115.0,115.0,Chad Mendes,KO/TKO,Punch,1.0,2:28,148.0,Red,False,Featherweight,MALE,5.0,0,Red,46.51162790697674,underdog
0.0,1.0,0.292307692,0.823076923,-5.2,-2.0,2.54,0.0,3.0,-2.0,1.0,-11.0,2.0,-1.0,2.0,5.0,0.0,0.29230769199999995,0.0,1.0,1.0,0.0,2.0,0.0,127.0,69.0,0.52,116.0,61.0,0.0,31.0,155.0,193.04,180.34,Orthodox,9.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,19.0,1.0,6.0,0.41600000000000004,0.6,0.9,0.379,33.8,0.0,6.0,0.0,66.66666667,-150.0,Tony Ferguson,SUB,D'Arce Choke,2.0,2:54,474.0,Blue,False,Lightweight,MALE,3.0,1,Red,60.0,favorite
0.0,1.0,-1.0,-0.5,-32.0,-1.0,-5.08,-2.54,0.0,0.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,120.0,42.0,0.33,118.0,40.0,1.0,25.0,125.0,167.64,165.1,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.53,7.0,0.0,0.0,1.0,76.92307692,-130.0,Geane Herrera,KO/TKO,Punch,2.0,4:28,568.0,Blue,False,Flyweight,MALE,3.0,1,neither,56.52173913043478,favorite
0.0,1.0,1.6666666669999999,0.833333333,46.5,2.0,0.0,-2.54,0.0,1.0,-1.0,5.0,1.0,2.0,2.0,2.0,0.0,1.6666666669999999,0.0,0.0,0.0,0.0,2.0,0.0,97.0,53.0,0.2,50.0,10.0,0.0,21.0,115.0,165.1,162.56,Orthodox,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,0.44,2.666666667,1.333333333,0.6133333329999999,67.0,0.0,3.0,0.0,71.42857143,-140.0,Paige VanZant,SUB,Rear Naked Choke,5.0,2:25,1345.0,Red,False,Women's Strawweight,FEMALE,5.0,0,Red,58.333333333333336,favorite
0.0,1.0,0.41428571399999997,-0.985714286,-4.54285714,4.0,10.16,12.7,-3.0,-2.0,1.0,-32.0,4.0,-9.0,-5.0,0.0,0.0,0.414285714,0.0,3.0,1.0,1.0,2.0,2.0,55.0,33.0,0.43,30.0,13.0,0.0,28.0,170.0,190.5,185.42,Southpaw,5.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,15.0,2.0,2.0,0.36142857100000003,1.714285714,0.7142857140000001,0.394285714,21.85714286,0.0,1.0,0.0,66.66666667,-150.0,Michael Chiesa,SUB,Rear Naked Choke,2.0,2:57,477.0,Blue,False,Lightweight,MALE,3.0,1,Red,60.0,favorite
0.0,1.0,1.5,0.0,-7.5,-6.0,5.08,-5.08,0.0,-1.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,1.0,2.0,2.0,44.0,40.0,0.62,8.0,5.0,0.0,25.0,155.0,185.42,177.8,Orthodox,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.355,2.5,0.0,0.26,13.5,0.0,1.0,0.0,650.0,650.0,Cody Pfister,SUB,Guillotine Choke,2.0,0:41,341.0,Red,False,Lightweight,MALE,3.0,0,neither,13.333333333333334,underdog
0.0,1.0,1.453846154,0.184615385,-16.65384615,-1.0,-10.16,-17.78,-1.0,0.0,0.0,11.0,-2.0,1.0,0.0,1.0,1.0,1.453846154,0.0,0.0,0.0,1.0,3.0,3.0,56.0,22.0,0.37,54.0,20.0,0.0,32.0,170.0,180.34,170.18,Orthodox,7.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,35.0,6.0,4.0,0.41153846200000005,2.153846154,0.384615385,0.5623076920000001,26.84615385,0.0,1.0,0.0,330.0,330.0,John Howard,KO/TKO,Punch,2.0,0:21,321.0,Red,False,Welterweight,MALE,3.0,0,neither,23.25581395348837,underdog
0.0,1.0,0.25,0.25,4.75,-5.0,-2.54,0.0,2.0,-2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,70.0,22.0,0.3,69.0,21.0,1.0,33.0,170.0,182.88,182.88,Orthodox,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,3.0,0.505,1.75,0.5,0.535,29.5,0.0,3.0,0.0,125.0,125.0,Sergio Moraes,KO/TKO,Punches,3.0,2:18,738.0,Blue,False,Welterweight,MALE,3.0,1,neither,44.44444444444444,underdog
0.0,1.0,-3.333333333,-1.0,-16.66666667,-11.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-3.333333333,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,0.16,24.0,4.0,0.0,37.0,135.0,180.34,170.18,Orthodox,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.333333333,0.4,30.0,0.0,2.0,0.0,470.0,470.0,Johnny Eduardo,SUB,Guillotine Choke,2.0,4:18,558.0,Red,False,Bantamweight,MALE,3.0,0,Red,17.543859649122805,underdog
0.0,1.0,-0.25,0.0,11.5,2.0,0.0,-2.54,0.0,-1.0,0.0,-6.0,1.0,-2.0,-2.0,0.0,0.0,-0.25,0.0,0.0,0.0,1.0,2.0,2.0,35.0,14.0,0.41,34.0,14.0,0.0,27.0,170.0,185.42,180.34,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.36,41.0,0.0,0.0,1.0,150.0,150.0,Andreas Stahl,KO/TKO,Punch,1.0,4:25,265.0,Red,False,Welterweight,MALE,3.0,0,neither,40.0,underdog
0.0,1.0,2.8,-0.533333333,-11.2,8.0,7.62,-2.54,-1.0,-3.0,0.0,-35.0,3.0,-11.0,-4.0,-1.0,-1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,170.0,200.66,185.42,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.24,13.0,0.0,0.0,1.0,550.0,550.0,Dominic Waters,KO/TKO,Punches,1.0,3:11,191.0,Red,False,Welterweight,MALE,3.0,0,Red,15.384615384615385,underdog
0.0,1.0,1.111111111,0.666666667,14.22222222,-5.0,-7.62,-5.08,0.0,2.0,0.0,18.0,-4.0,4.0,1.0,1.0,0.0,1.111111111,0.0,0.0,0.0,0.0,1.0,0.0,19.0,8.0,0.42,19.0,8.0,0.0,29.0,145.0,170.18,172.72,Orthodox,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,19.0,4.0,2.0,0.417777778,1.111111111,0.666666667,0.39888888899999997,24.22222222,0.0,2.0,0.0,210.0,210.0,Sam Sicilia,KO/TKO,Punch,1.0,1:33,93.0,Red,False,Featherweight,MALE,3.0,0,neither,32.25806451612903,underdog
0.0,1.0,-0.5,0.0,-6.5,3.0,17.78,12.7,0.0,-1.0,0.0,-7.0,2.0,0.0,0.0,1.0,2.0,-0.5,0.0,2.0,0.0,0.0,1.0,0.0,48.0,29.0,0.53,41.0,22.0,1.0,27.0,205.0,198.12,190.5,Orthodox,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.33,1.0,0.5,0.365,41.0,0.0,1.0,0.0,80.0,-125.0,Jake Collier,KO/TKO,Punches,2.0,1:50,410.0,Red,False,Middleweight,MALE,3.0,0,neither,55.55555555555556,favorite
0.0,1.0,2.25,-2.75,-6.0,2.0,7.62,7.62,-1.0,1.0,0.0,3.0,-2.0,0.0,-1.0,-2.0,-1.0,2.25,0.0,0.0,0.0,1.0,1.0,1.0,42.0,16.0,0.38,42.0,16.0,1.0,25.0,145.0,187.96,180.34,Orthodox,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,0.4675,2.25,0.25,0.35,35.5,0.0,0.0,1.0,43.47826087,-230.0,Andre Fili,KO/TKO,Punches,1.0,3:13,193.0,Blue,False,Featherweight,MALE,3.0,1,neither,69.6969696969697,favorite
0.0,1.0,-0.833333333,-0.833333333,38.83333333,-6.0,2.54,2.54,-3.0,-3.0,-6.0,-2.0,0.0,-4.0,-4.0,-4.0,0.0,-0.8333333329999999,0.0,0.0,0.0,1.0,1.0,1.0,53.0,38.0,0.71,53.0,38.0,1.0,34.0,145.0,175.26,172.72,Southpaw,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,2.0,0.5,0.5,0.0,0.28,54.5,0.0,2.0,0.0,525.0,525.0,Holly Holm,KO/TKO,Kick,2.0,0:59,359.0,Blue,True,Women's Bantamweight,FEMALE,5.0,1,Red,16.0,underdog
0.0,1.0,-0.7,-0.1,-12.95,5.0,20.32,15.24,0.0,-1.0,0.0,-12.0,0.0,-2.0,-2.0,1.0,2.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.52,17.0,9.0,0.0,36.0,264.0,203.2,193.04,Orthodox,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,5.0,2.0,0.0,0.0,0.0,0.48625,19.75,0.0,1.0,0.0,245.0,245.0,Antonio Silva,KO/TKO,Punch,1.0,3:41,221.0,Red,False,Heavyweight,MALE,3.0,0,Red,28.985507246376812,underdog
0.0,1.0,0.6,0.1,-2.875,7.0,-2.54,-2.54,-1.0,-2.0,0.0,-3.0,0.0,-3.0,-1.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.33,6.0,2.0,0.0,28.0,170.0,190.5,182.88,Southpaw,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,2.0,0.408,1.6,0.6,0.38,24.0,0.0,2.0,0.0,40.81632653,-245.0,Peter Sobotta,KO/TKO,Kick,1.0,2:01,121.0,Red,False,Welterweight,MALE,3.0,0,neither,71.01449275362319,favorite
0.0,1.0,0.015151515,-0.454545455,36.48484849,13.0,2.54,0.0,-3.0,0.0,0.0,-1.0,3.0,-2.0,-1.0,0.0,0.0,0.015151515000000004,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,0.55,34.0,19.0,1.0,30.0,205.0,193.04,190.5,Orthodox,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0,3.0,2.0,0.375,0.833333333,0.0,0.48,49.66666667,0.0,0.0,1.0,16.66666667,-600.0,Gian Villante,KO/TKO,Punch,1.0,2:56,176.0,Blue,False,Light Heavyweight,MALE,3.0,1,neither,85.71428571428571,favorite
0.0,1.0,0.5,0.5,-4.0,1.0,7.62,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.16,6.0,1.0,0.0,26.0,125.0,172.72,165.1,Orthodox,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.5,0.5,0.5,0.295,23.0,0.0,1.0,0.0,110.0,110.0,Ryan Benoit,SUB,Rear Naked Choke,1.0,2:35,155.0,Red,False,Flyweight,MALE,3.0,0,neither,47.61904761904761,underdog
0.0,1.0,0.25,0.25,29.5,3.0,-2.54,-2.54,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,2.0,2.0,0.0,2.0,0.0,97.0,66.0,0.66,89.0,59.0,0.0,24.0,135.0,172.72,175.26,Orthodox,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,2.0,0.3,2.0,1.5,0.4425,56.0,0.0,2.0,0.0,54.05405405,-185.0,Louis Smolka,SUB,Rear Naked Choke,2.0,4:09,549.0,Blue,False,Flyweight,MALE,3.0,1,neither,64.91228070175438,favorite
0.0,1.0,-0.083333333,-0.75,-31.0,8.0,7.62,5.08,1.0,0.0,0.0,-8.0,0.0,-1.0,-1.0,1.0,1.0,-0.08333333300000001,0.0,2.0,0.0,0.75,4.0,3.0,75.0,26.0,0.33,74.0,25.0,0.0,28.0,125.0,170.18,167.64,Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.666666667,0.666666667,1.0,0.41666666700000005,15.0,0.0,1.0,0.0,110.0,110.0,Jon Delos Reyes,SUB,Guillotine Choke,2.0,4:12,552.0,Red,False,Flyweight,MALE,3.0,0,neither,47.61904761904761,underdog
0.0,1.0,-2.4,-0.4,-9.4,4.0,-5.08,5.08,-1.0,1.0,0.0,-13.0,1.0,-3.0,-3.0,1.0,1.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,0.65,35.0,23.0,1.0,24.0,185.0,185.42,190.5,Southpaw,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.61,26.0,0.0,1.0,0.0,35.71428571,-280.0,Tom Breese,KO/TKO,Punches,1.0,4:37,277.0,Blue,False,Welterweight,MALE,3.0,1,neither,73.68421052631578,favorite
0.0,1.0,0.0,2.0,11.0,-3.0,-2.54,2.54,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,5.0,2.0,206.0,163.0,0.72,133.0,97.0,0.0,33.0,185.0,182.88,185.42,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.61,13.0,0.0,0.0,1.0,270.0,270.0,Garreth McLellan,KO/TKO,Punches,3.0,4:58,898.0,Blue,False,Middleweight,MALE,3.0,1,neither,27.027027027027028,underdog
0.0,1.0,0.333333333,-0.19047619,-4.0952381,-1.0,7.62,-5.08,-1.0,2.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.333333333,0.0,0.0,1.0,0.0,0.0,0.0,28.0,22.0,0.75,24.0,18.0,1.0,31.0,185.0,200.66,182.88,Orthodox,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,3.0,3.0,0.46285714299999997,1.0,0.14285714300000002,0.552857143,32.57142857,0.0,1.0,0.0,325.0,325.0,Uriah Hall,KO/TKO,Spinning Back Kick,2.0,0:25,325.0,Blue,False,Middleweight,MALE,3.0,1,Red,23.52941176470588,underdog
0.0,1.0,0.875,0.125,0.875,5.0,5.08,-2.54,1.0,1.0,1.0,7.0,-1.0,3.0,2.0,1.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.82,17.0,14.0,1.0,28.0,145.0,172.72,170.18,Orthodox,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,14.0,3.0,3.0,0.46375,1.875,0.375,0.44875,20.375,0.0,1.0,0.0,43.47826087,-230.0,Diego Brandao,KO/TKO,Punch,1.0,0:28,28.0,Blue,False,Featherweight,MALE,3.0,1,neither,69.6969696969697,favorite
0.0,1.0,1.5784313730000001,0.156862745,0.51960785,0.0,2.54,-2.54,1.0,-1.0,-2.0,-12.0,2.0,-3.0,-2.0,-1.0,-5.0,1.578431373,0.0,1.0,0.0,1.0,1.0,1.0,95.0,49.0,0.49,91.0,45.0,0.0,35.0,170.0,182.88,177.8,Orthodox,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,30.0,7.0,2.0,0.4,2.166666667,0.333333333,0.498333333,28.16666667,0.0,0.0,5.0,58.82352941,-170.0,Joshua Burkman,KO/TKO,Punches,3.0,1:26,686.0,Red,False,Welterweight,MALE,3.0,0,neither,62.96296296296296,favorite
0.0,1.0,-0.533333333,0.5,-31.93333333,-7.0,-2.54,-2.54,2.0,1.0,-1.0,15.0,-3.0,4.0,0.0,0.0,0.0,-0.5333333329999999,0.0,2.0,0.0,0.0,0.0,0.0,37.0,17.0,0.47,36.0,17.0,1.0,36.0,155.0,177.8,175.26,Southpaw,7.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,24.0,3.0,3.0,0.29,0.8,0.5,0.51,31.4,0.0,3.0,0.0,365.0,365.0,Francisco Trinaldo,KO/TKO,Punches,1.0,2:43,163.0,Blue,False,Lightweight,MALE,3.0,1,neither,21.50537634408602,underdog
0.0,1.0,0.473684211,0.894736842,-36.26315789,5.0,7.62,5.08,0.0,-1.0,0.0,-47.0,9.0,-9.0,-2.0,0.0,1.0,0.473684211,0.0,1.0,0.0,0.0,0.0,0.0,15.0,12.0,0.8,15.0,12.0,1.0,26.0,155.0,185.42,180.34,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.25,1.0,1.0,0.41,16.0,0.0,0.0,1.0,68.96551724,-145.0,Frankie Perez,KO/TKO,Punches,1.0,0:54,54.0,Blue,False,Lightweight,MALE,3.0,1,neither,59.183673469387756,favorite
0.0,1.0,0.063492064,0.428571429,2.93650793,9.0,12.7,2.54,0.0,1.0,0.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.06349206399999985,1.0,0.0,1.0,0.0,1.0,0.0,10.0,8.0,0.66,6.0,4.0,0.0,27.0,135.0,185.42,172.72,Orthodox,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,4.0,1.0,0.36142857100000003,1.285714286,0.428571429,0.522857143,35.71428571,0.0,0.0,1.0,38.46153846,-260.0,Felipe Arantes,SUB,Armbar,1.0,4:21,261.0,Blue,False,Bantamweight,MALE,3.0,1,neither,72.22222222222221,favorite
0.0,1.0,0.0,0.6,9.9,7.0,5.08,5.08,1.0,0.0,0.0,5.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,46.0,34.0,0.72,29.0,21.0,0.0,23.0,205.0,195.58,190.5,Orthodox,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.6,0.6,22.4,0.0,2.0,0.0,130.0,130.0,Nikita Krylov,SUB,Rear Naked Choke,1.0,2:29,149.0,Blue,False,Light Heavyweight,MALE,3.0,1,neither,43.47826086956522,underdog
0.0,1.0,-0.222222223,-0.8888888890000001,-11.33333333,1.0,7.62,0.0,2.0,-2.0,2.0,3.0,1.0,1.0,3.0,-2.0,0.0,-0.22222222299999994,0.0,0.0,0.0,0.0,5.0,0.0,185.0,65.0,0.34,181.0,62.0,0.0,28.0,135.0,177.8,167.64,Orthodox,8.0,0.0,3.0,2.0,3.0,0.0,0.0,5.0,27.0,1.0,7.0,0.194444444,1.333333333,0.333333333,0.385555556,52.88888889,0.0,1.0,0.0,170.0,170.0,Renan Barao,KO/TKO,Punches,4.0,0:35,935.0,Red,True,Bantamweight,MALE,5.0,0,Red,37.03703703703704,underdog
0.0,1.0,-1.166666667,-1.4444444440000002,21.22222223,-5.0,-2.54,-7.62,-7.0,-1.0,0.0,-16.0,2.0,-7.0,-1.0,0.0,0.0,-1.1666666669999999,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.29,24.0,7.0,0.0,36.0,155.0,177.8,170.18,Southpaw,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.0,5.0,2.0,0.055555556,0.111111111,0.0,0.322222222,39.66666667,0.0,0.0,1.0,255.0,255.0,Takanori Gomi,KO/TKO,Punches,1.0,2:37,157.0,Red,False,Lightweight,MALE,3.0,0,neither,28.169014084507044,underdog
